timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1543813510540,1078,HTTP Request,200,OK,Users 1-3,text,true,,8195,232,20,20,http://localhost:9292/,908,0,1
1543813510540,911,HTTP Request-0,302,Found,Users 1-3,text,true,,840,118,20,20,http://localhost:9292/cars,908,0,1
1543813511451,167,HTTP Request-1,200,OK,Users 1-3,text,true,,7355,114,20,20,http://localhost:9292/,167,0,0
1543813510589,1214,HTTP Request,200,OK,Users 1-18,text,true,,8191,232,20,20,http://localhost:9292/,960,0,0
1543813510589,972,HTTP Request-0,302,Found,Users 1-18,text,true,,838,118,20,20,http://localhost:9292/cars,960,0,0
1543813511562,241,HTTP Request-1,200,OK,Users 1-18,text,true,,7353,114,20,20,http://localhost:9292/,238,0,0
1543813510599,1262,HTTP Request,200,OK,Users 1-19,text,true,,8179,232,20,20,http://localhost:9292/,1041,0,0
1543813510599,1044,HTTP Request-0,302,Found,Users 1-19,text,true,,830,118,20,20,http://localhost:9292/cars,1041,0,0
1543813511644,217,HTTP Request-1,200,OK,Users 1-19,text,true,,7349,114,20,20,http://localhost:9292/,214,0,0
1543813510633,1231,HTTP Request,200,OK,Users 1-8,text,true,,8191,232,20,20,http://localhost:9292/,989,0,0
1543813510633,992,HTTP Request-0,302,Found,Users 1-8,text,true,,844,118,20,20,http://localhost:9292/cars,989,0,0
1543813511625,239,HTTP Request-1,200,OK,Users 1-8,text,true,,7347,114,20,20,http://localhost:9292/,239,0,0
1543813510700,1242,HTTP Request,200,OK,Users 1-9,text,true,,8187,232,20,20,http://localhost:9292/,997,0,1
1543813510700,999,HTTP Request-0,302,Found,Users 1-9,text,true,,844,118,20,20,http://localhost:9292/cars,997,0,1
1543813511700,242,HTTP Request-1,200,OK,Users 1-9,text,true,,7343,114,20,20,http://localhost:9292/,225,0,0
1543813510786,1179,HTTP Request,200,OK,Users 1-20,text,true,,8201,232,20,20,http://localhost:9292/,884,0,0
1543813510786,886,HTTP Request-0,302,Found,Users 1-20,text,true,,846,118,20,20,http://localhost:9292/cars,884,0,0
1543813511672,293,HTTP Request-1,200,OK,Users 1-20,text,true,,7355,114,20,20,http://localhost:9292/,287,0,0
1543813510874,1247,HTTP Request,200,OK,Users 1-10,text,true,,8195,232,20,20,http://localhost:9292/,983,0,0
1543813510874,987,HTTP Request-0,302,Found,Users 1-10,text,true,,838,118,20,20,http://localhost:9292/cars,983,0,0
1543813511862,259,HTTP Request-1,200,OK,Users 1-10,text,true,,7357,114,20,20,http://localhost:9292/,250,0,0
1543813510950,1214,HTTP Request,200,OK,Users 1-1,text,true,,8201,232,20,20,http://localhost:9292/,975,0,0
1543813510950,976,HTTP Request-0,302,Found,Users 1-1,text,true,,844,118,20,20,http://localhost:9292/cars,975,0,0
1543813511926,238,HTTP Request-1,200,OK,Users 1-1,text,true,,7357,114,20,20,http://localhost:9292/,233,0,0
1543813510939,1246,HTTP Request,200,OK,Users 1-4,text,true,,8189,232,20,20,http://localhost:9292/,972,0,0
1543813510939,975,HTTP Request-0,302,Found,Users 1-4,text,true,,836,118,20,20,http://localhost:9292/cars,972,0,0
1543813511915,270,HTTP Request-1,200,OK,Users 1-4,text,true,,7353,114,20,20,http://localhost:9292/,259,0,0
1543813511123,1082,HTTP Request,200,OK,Users 1-12,text,true,,8205,232,20,20,http://localhost:9292/,898,0,0
1543813511123,905,HTTP Request-0,302,Found,Users 1-12,text,true,,856,118,20,20,http://localhost:9292/cars,898,0,0
1543813512028,177,HTTP Request-1,200,OK,Users 1-12,text,true,,7349,114,20,20,http://localhost:9292/,177,0,0
1543813511023,1240,HTTP Request,200,OK,Users 1-11,text,true,,8195,232,20,20,http://localhost:9292/,977,0,0
