timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1543814117806,4662,HTTP Request,200,OK,Users 1-19,text,true,,8195,232,50,50,http://localhost:9292/,2227,0,1
1543814117806,2230,HTTP Request-0,302,Found,Users 1-19,text,true,,848,118,50,50,http://localhost:9292/cars,2227,0,1
1543814120036,2432,HTTP Request-1,200,OK,Users 1-19,text,true,,7347,114,50,50,http://localhost:9292/,2432,0,1
1543814117815,4655,HTTP Request,200,OK,Users 1-18,text,true,,8187,232,50,50,http://localhost:9292/,2225,0,0
1543814117815,2225,HTTP Request-0,302,Found,Users 1-18,text,true,,840,118,50,50,http://localhost:9292/cars,2225,0,0
1543814120040,2430,HTTP Request-1,200,OK,Users 1-18,text,true,,7347,114,50,50,http://localhost:9292/,2424,0,1
1543814117862,4714,HTTP Request,200,OK,Users 1-4,text,true,,8191,232,50,50,http://localhost:9292/,2193,0,0
1543814117862,2193,HTTP Request-0,302,Found,Users 1-4,text,true,,838,118,50,50,http://localhost:9292/cars,2193,0,0
1543814120055,2521,HTTP Request-1,200,OK,Users 1-4,text,true,,7353,114,50,50,http://localhost:9292/,2519,0,0
1543814117823,4781,HTTP Request,200,OK,Users 1-21,text,true,,8181,232,50,50,http://localhost:9292/,2224,0,0
1543814117823,2230,HTTP Request-0,302,Found,Users 1-21,text,true,,830,118,50,50,http://localhost:9292/cars,2224,0,0
1543814120053,2551,HTTP Request-1,200,OK,Users 1-21,text,true,,7351,114,50,50,http://localhost:9292/,2550,0,0
1543814117865,4762,HTTP Request,200,OK,Users 1-20,text,true,,8191,232,50,50,http://localhost:9292/,2214,0,0
1543814117865,2217,HTTP Request-0,302,Found,Users 1-20,text,true,,842,118,50,50,http://localhost:9292/cars,2214,0,0
1543814120082,2545,HTTP Request-1,200,OK,Users 1-20,text,true,,7349,114,50,50,http://localhost:9292/,2544,0,0
1543814118049,4607,HTTP Request,200,OK,Users 1-5,text,true,,8195,232,50,50,http://localhost:9292/,2030,0,0
1543814118049,2033,HTTP Request-0,302,Found,Users 1-5,text,true,,850,118,50,50,http://localhost:9292/cars,2030,0,0
1543814120082,2574,HTTP Request-1,200,OK,Users 1-5,text,true,,7345,114,50,50,http://localhost:9292/,2571,0,0
1543814118646,4223,HTTP Request,200,OK,Users 1-30,text,true,,8199,232,50,50,http://localhost:9292/,2036,0,1
1543814118646,2036,HTTP Request-0,302,Found,Users 1-30,text,true,,850,118,50,50,http://localhost:9292/cars,2036,0,1
1543814120682,2187,HTTP Request-1,200,OK,Users 1-30,text,true,,7349,114,50,50,http://localhost:9292/,2183,0,0
1543814120947,2044,HTTP Request,200,OK,Users 1-32,text,true,,8187,232,50,50,http://localhost:9292/,1799,0,0
1543814120947,1800,HTTP Request-0,302,Found,Users 1-32,text,true,,842,118,50,50,http://localhost:9292/cars,1799,0,0
1543814122747,244,HTTP Request-1,200,OK,Users 1-32,text,true,,7345,114,50,50,http://localhost:9292/,238,0,0
1543814120948,2081,HTTP Request,200,OK,Users 1-31,text,true,,8207,232,50,50,http://localhost:9292/,1807,0,1
